,supply,demand,risk
2007-09-24,-0.003434119121467462,-0.001709383543897418,0.0011206384395363693
2007-09-25,-0.0021363307750268123,-0.024638296808760306,-0.055348869357308005
2007-09-26,-0.0022091616774178673,-0.0074488721805814105,-0.0702938751644449
2007-09-27,0.025205060938370633,0.004750395870233667,-0.05596634277203326
2007-09-28,-0.0048101624521041456,-0.004021398328565066,0.03645013865809828
2007-10-01,-0.03162191218763909,0.013878389807406539,-0.02284350641775352
2007-10-02,0.007933863579633722,-0.01250411609900216,0.022479465596074874
2007-10-03,0.004331166397166583,-0.004803921169508531,0.007601915888495488
2007-10-04,0.018480052139520062,-7.366715601379902e-05,-0.026097226595826348
2007-10-05,-0.0013756790647321817,-0.008972242512137504,-0.09434293756244201
2007-10-08,-0.02261646188728617,-0.007596779204076665,0.01779321137679015
2007-10-09,-0.0002311190701432854,0.006828942609038376,-0.0900100147193391
2007-10-10,0.004136630552412529,0.015398504391688623,0.017706930554682625
2007-10-11,0.01981770822786512,0.011495316891388739,0.11299386354646085
2007-10-12,5.1393756049993716e-05,0.0001920043033762954,-0.06282952656425803
2007-10-15,0.018523342567188843,0.01933780684089413,0.07700633685725836
2007-10-16,0.006516632323538805,0.008574601244421878,0.04134702824288456
2007-10-17,0.002208025413272036,-0.01689431390304874,-0.0716192751258635
2007-10-18,0.011985853920890268,0.007120243921742028,-0.00391248321049866
2007-10-19,0.02026007637570989,-0.017322149138147124,0.2142100519821945
2007-10-22,0.003917191694542727,-0.017749729689802707,-0.04278118941502902
2007-10-23,-0.014046550233296035,0.007059806854189666,-0.048657934637369116
2007-10-24,0.012664101520351715,0.009867646919747845,0.02292211363821785
2007-10-25,0.028529637826677737,0.012715238060893393,0.02280379335777285
2007-10-26,0.00485394022548081,0.004396105085074391,-0.0729730000629229
2007-10-29,0.014275289219870417,0.006909158063573432,0.014630968842629802
2007-10-30,-0.008088824985511677,-0.0260313633778654,0.05895457971914731
2007-10-31,0.01988910804877189,0.008558266530753582,-0.12328856121767692
2007-11-01,0.005513681037227332,0.002152429560029874,0.21911465462727434
2007-11-02,0.011931491802974524,0.019288688857242168,0.0046613643940232406
2007-11-05,-0.013301938234107026,0.0015616366402911447,0.06623399818143604
2007-11-06,0.009177660838549765,0.016286920167728605,-0.1132163422371202
2007-11-07,0.02469863801629433,-0.010490641799109204,0.21644567603270318
2007-11-08,-0.01795483424761137,0.018383170597049116,0.007660063167778185
2007-11-09,0.015096178241458768,-0.003658260310759146,0.10282890387286013
2007-11-12,0.021007784334329538,-0.03360327012748114,0.10959971794844253
2007-11-13,-0.053616221390206435,0.0015555138582858882,-0.227021824488732
2007-11-14,0.026903661627697188,0.009738507450491499,0.0772319707436769
2007-11-15,0.010406449168477726,-0.021073757541022524,0.08799122031976
2007-11-16,-0.0015264199898030167,0.014100444749321966,-0.08100182030988862
2007-11-19,0.01914041467364279,-0.013061821591812496,0.025740359243200058
2007-11-20,0.011680229034976695,0.026159482291001533,-0.03774019447218499
2007-11-21,0.007340973515877787,-0.010563205795791078,0.07812943199204406
2007-11-22,-0.00012825421370824702,0.001203148009668006,0.008396530843870544
2007-11-23,-0.008526479918148297,0.020235244496002336,-0.03934904850274666
2007-11-26,0.018081647526214703,-0.017110317336226664,0.12409462235034383
2007-11-27,-0.018693543685218854,-0.023185758011844346,-0.08266110086326633
2007-11-28,-0.04537435594794801,0.01237349965758798,-0.08268867034323066
2007-11-29,-0.0032600327168397277,0.00951970318129353,-0.009883196643985546
2007-11-30,-0.02246277171860234,-0.0044785542027077855,-0.05113636479869355
2007-12-03,0.013807196997325345,0.007305002985087969,0.024157618495664408
2007-12-04,0.0047151838607935575,-0.009759852257068475,0.003310277360954755
2007-12-05,-0.026139204713739827,0.01338698220389096,-0.057659324318193726
2007-12-06,0.0012782131031352714,0.015331421717423424,-0.07971250220898032
2007-12-07,-0.011885122497146591,-0.008803904137276584,-0.01805332768748409
2007-12-10,-0.013676071870742362,0.0075162798566461835,-0.01727777175169863
2007-12-11,0.037139647079756456,-0.007890820111708729,0.11749305358126588
2007-12-12,0.021290950198731624,0.025094800443879964,-0.048059920685331596
2007-12-13,-0.022134661996526833,0.0024926272102694185,0.00044785772234590343
2007-12-14,0.006678943686756264,-0.012012671169546393,0.02810747085574655
2007-12-17,0.007718832030280607,-0.010477542376144695,0.05230383880568456
2007-12-18,-0.017554920389966013,-0.0014748906254536624,-0.07543059848427361
2007-12-19,0.009362653908012868,0.002843249682265637,-0.04608775289973004
2007-12-20,-0.014079034003207954,0.004089827057192264,-0.05819001796583008
2007-12-21,0.0018982568604518323,0.008297070691766228,-0.1180520136035986
2007-12-24,-0.00033256270203130224,0.002913035691212376,-0.010943601606991472
2007-12-25,0.0006328692410941385,-0.002298877986690232,-0.015621980357919138
2007-12-26,0.005407647765772659,0.009503057482013697,-0.010880809565859552
2007-12-27,0.014812756685021666,-0.00045163998215778933,0.06980536278435917
2007-12-28,-0.016307640330361618,0.011126039066481824,0.019036369902758376
2007-12-31,0.006914606513011001,-0.0012103466788729415,0.07944543295724024
2008-01-01,-2.0063927187816698e-05,0.0007053507159998383,0.004982407166141452
2008-01-02,0.03928019057101129,0.006799276612752642,0.03382511629349196
2008-01-03,-0.010426952575614093,0.008335097496807237,-0.023305945394792672
2008-01-04,0.017742899260840175,-0.02765631467513143,0.06582629879581549
2008-01-07,-0.02211277251696884,-0.0036169825890527284,0.001939609896389612
2008-01-08,0.02319600407175107,-0.006939703177314245,0.0735458696857503
2008-01-09,-0.020738933369233745,0.007079972259349401,-0.041125173930492476
2008-01-10,-0.01907117877766695,-0.007399642304162421,-0.021990604375292645
2008-01-11,-0.0036190268476039775,-0.010356564086910141,0.012969851938900009
2008-01-14,0.006404564735567317,0.015281336136760169,-0.029795606462474963
2008-01-15,0.010223488667512402,-0.03942413857820845,0.019558181917406655
2008-01-16,0.0077693476310946065,-0.027216413786246958,0.04564720398807249
2008-01-17,0.015640057770554654,-0.015181957484259764,0.1602173648198827
2008-01-18,0.004783154781697275,-0.001947125121689278,-0.028162462713369963
2008-01-21,-0.00025034058533350426,0.001764882961514563,0.012249168502012917
2008-01-22,0.008440603925128238,-0.007901141135034897,0.14286443116590475
2008-01-23,-0.026269293631529692,0.002581460318336678,-0.04537179581091069
2008-01-24,0.002934853786195058,0.03017455314508451,-0.030322526649292386
2008-01-25,0.03233253459944639,-0.010162647802122698,0.054112646897058
2008-01-28,-0.010406836779683064,0.017421025723210498,-0.03436948358889352
2008-01-29,-0.0011905287638277516,0.009661528587631314,-0.010278701044491186
2008-01-30,0.014885075150442436,-0.010395064086422112,0.015303995448676465
2008-01-31,0.004224648384790417,-0.015023618838522029,-0.0479272511519019
2008-02-01,-0.046300129610679544,0.012139442874726432,-0.0869151825739515
2008-02-04,0.008020556825536172,0.01110710372185194,0.07151913038428849
2008-02-05,0.01163410706729474,-0.030112225439610167,0.0830102928817457
2008-02-06,-0.0022602952828572782,-0.009120193619348217,0.03242884606848671
2008-02-07,-0.005062828887169255,0.013958606689746784,-0.037923526965488834
2008-02-08,0.026681455765506158,0.016909930290593532,0.01622871871757248
2008-02-11,-0.001537207201615879,0.023904325779460424,-0.0104112066848196
2008-02-12,-0.005222715142238335,-0.007059343865569803,-0.04444060682009247
2008-02-13,-0.011147370218202234,0.015503027728621681,-0.058186160637331105
2008-02-14,0.025520538272765292,-0.005724010365224333,0.020048653265822437
2008-02-15,-0.006033454854203343,-0.0017237637740150414,-0.02392670952320743
2008-02-18,0.00028856481485294195,-0.000714689450980298,-0.004756883945081559
2008-02-19,0.0158543493421299,0.035049152920963125,0.01822416923676047
2008-02-20,-0.008659978530768987,0.004632192530609096,-0.049628759670605066
2008-02-21,-0.002051673614310693,-0.02445669751827799,0.023279335320205905
2008-02-22,0.0010731116620240067,0.00456068686421723,-0.045929246689853286
2008-02-25,-0.012499392272055569,0.02087326159662911,-0.04990496142809941
2008-02-26,0.007389793272126095,0.008160932433645803,-0.05952574568364644
2008-02-27,-0.002862573570721812,-0.00978402686206622,0.022913104966945777
2008-02-28,0.012826088043510766,0.02111491050345892,0.028003951398245082
2008-02-29,0.013904202454306187,-0.01687011952452618,0.11587221913139091
2008-03-03,-0.005294543290309057,0.011829406642073636,-0.0038650872266763102
2008-03-04,-0.01417096920345641,-0.023307321207288637,-0.024786399159106527
2008-03-05,0.02392142201449274,0.019720047752793384,-0.03506653671581451
2008-03-06,0.021323976965031778,-0.003969173682253184,0.11166548652177634
2008-03-07,0.018739926065558386,-0.027111823772410882,0.005833031035132561
2008-03-10,0.024388405227261337,-0.0017144639521867715,0.07352540379806176
2008-03-11,-0.02417199057684318,0.03609120643440495,-0.09658078176809853
2008-03-12,0.025605380366608196,-0.017542831724955597,0.03375306398708173
2008-03-13,-0.0006533736843528162,0.017510784977816225,0.006725291266553183
2008-03-14,-0.0028624380541978443,0.0014687970615671515,0.13656690611744343
2008-03-17,-0.01746329463784268,-0.02845605285965292,0.04870188966096153
2008-03-18,0.011299495484490125,0.012502286171889612,-0.2071926202275972
2008-03-19,-0.0038411051267115,-0.04240038481515254,0.1416636612786979
2008-03-20,-0.0032251918161869055,-0.011017812539683498,-0.10580311399882449
2008-03-21,0.000200799758527587,-0.0003108712439812262,-0.001987312234768742
2008-03-24,-0.016988011587402235,0.012117969208667582,-0.035809271449114666
2008-03-25,0.00019070960305755166,0.009212722148352611,-0.004867677873136124
2008-03-26,0.016801628461677234,0.02288997482488351,0.009816110609844515
2008-03-27,0.017759125386113808,-0.011651919195728538,-0.010232196048990809
2008-03-28,-0.009295405386157666,-0.004131923926380369,-0.009530445981521788
2008-03-31,-0.040385973659389736,0.007893991419224993,-0.007110790795897609
2008-04-01,-0.011202127496976483,0.000386138024648635,-0.12473508827518098
2008-04-02,0.024233603869404985,0.016636955860164726,0.019455878775433387
2008-04-03,-0.012970036914117446,-0.0003722834988854917,-0.01852361516535512
2008-04-04,0.018269140359752876,0.0019947482029775707,-0.04229015022438463
2008-04-07,0.01767291572251992,0.003483642216908639,-0.012244667444479164
2008-04-08,-0.015431001872001087,0.009394779218564287,-0.012640698669930185
2008-04-09,0.018195908158303808,0.0034461437877082064,0.010705907693880818
2008-04-10,0.00046606384688724746,-0.008303260500210045,-0.04372868410793774
2008-04-11,0.014040315478740604,-0.005942946623607457,0.05604725489188247
2008-04-14,-0.007375049527844653,0.024500020589350423,0.012437314872425389
2008-04-15,0.013332273212244885,-0.0014295801950096792,-0.04589990373720427
2008-04-16,-0.01185584478053816,0.017420723894432603,-0.10887004935946984
2008-04-17,-0.0006031814644746223,-0.003921048569258734,-0.02091787755712906
2008-04-18,0.0026419552948654477,0.011620665363714824,-0.024326813125562008
2008-04-21,-0.004089991686306,0.012148561781998144,0.005960930840197921
2008-04-22,0.012713040486322928,0.0016688823744044378,0.008346499760145261
2008-04-23,0.011588906061817257,-0.01321884144014266,-0.03678739367015652
2008-04-24,0.002358265710032427,-0.029332119669647428,-0.018834527014934738
2008-04-25,0.00790214563748188,0.009321965748660548,-0.0325882625574549
2008-04-28,0.0025357267830680838,0.0005804170435909485,-0.0074516156026777965
2008-04-29,-0.01215160625968395,-0.019701653799984453,0.021274051790986875
2008-04-30,-0.024501399597453524,0.010459693956864687,0.021359504183567028
2008-05-01,0.01218807635969801,-0.036603510423967964,-0.09905840684821204
2008-05-02,0.02366929575211138,0.011649208589981076,-0.048267248021621974
2008-05-05,0.01798425845083399,0.01818164677370633,0.02621485270493759
2008-05-06,0.0013621179810236368,0.019519616073391022,-0.04534536839900679
2008-05-07,0.028647803541106055,-0.008657925909066647,0.06969699260838441
2008-05-08,-0.009945425891228488,0.016975637833587822,-0.019628233827645256
2008-05-09,0.02229029052001611,-0.0024012706705194417,-0.0033952783186466393
2008-05-12,-0.01286090199909613,-0.01879803574673687,-0.09064749689793727
2008-05-13,-0.002454475201665852,0.016242754933196973,0.0001798554882298884
2008-05-14,-0.008578356440780706,-0.015389064517438822,-0.026501432069714947
2008-05-15,-0.0006194791993693882,8.705367039054356e-05,-0.08935429650611541
2008-05-16,-0.0076161103630936165,0.035124412929819826,-0.00464260250709706
2008-05-19,-0.004562655708613512,0.008997239705688899,0.01957080752405329
2008-05-20,0.013909396963700365,0.013401575369983654,0.02419789808489744
2008-05-21,0.04708446520136514,-0.007564334173710538,0.05070010145173407
2008-05-22,-0.004499623138417752,-0.01902600411131268,-0.029479615276513323
2008-05-23,0.018665925649979778,-0.005867865188796553,0.07735456280824199
2008-05-26,-2.3575091804756434e-06,0.0006238812306320625,0.004423651820251724
2008-05-27,-0.020321154549946763,-0.00528475344249235,0.008571156397716787
2008-05-28,0.005427600397273509,0.017162630032077405,-0.02549193735943909
2008-05-29,-0.008811913722892785,-0.034841955151072815,-0.04889699711633725
2008-05-30,3.3185058608268224e-05,0.007284992666696863,-0.02043239996859927
2008-06-02,-0.005667719304497831,0.02076081815028282,0.10198018548188904
2008-06-03,-0.011546770889012861,-0.018048896931742144,0.025424531805843305
2008-06-04,-0.009742631709878062,-0.0101385377505043,0.03346294633582771
2008-06-05,0.008697109780985798,0.03590557550809399,-0.10234635678064964
2008-06-06,0.08424243708272212,0.014099417427292708,0.23262818268295013
2008-06-09,-0.04947959211056621,0.0287922573697442,-0.0011929203467391965
2008-06-10,-0.003454312862395628,-0.02247941704515985,0.016932821410748013
2008-06-11,0.023929744885983352,0.013808665558434154,0.052890844894991566
2008-06-12,0.020127181117970138,-0.017972817624317843,-0.018142241659063474
2008-06-13,-0.013348234962706637,-0.0004081950395495651,-0.08391678084503053
2008-06-16,-0.005170399683435441,0.001959459682427173,-0.0109225177430493
2008-06-17,-0.019897915775037425,0.017749065626591988,0.009172147742370596
2008-06-18,0.015721148372316966,0.011468770664291026,0.05245808942626954
2008-06-19,-0.01386417098006075,-0.027935766912739364,-0.02472500000851029
2008-06-20,0.024750367171673702,0.002021616519440348,0.060402098675418917
2008-06-23,-0.021189811367337767,0.038290847016265395,-0.003157006912807435
2008-06-24,0.018721658052775488,-0.019796722847385633,-0.004351612970276586
2008-06-25,-0.01101429209386396,-0.011781837259330913,-0.05473143493803603
2008-06-26,0.04184034258497895,0.010611608884598485,0.1227016307760953
2008-06-27,-0.002656894957912856,0.0070534285071016745,-0.011486928316532257
2008-06-30,-0.01471544951174847,0.018072193829271152,0.028084186063334286
2008-07-01,0.0031412817994852975,0.00343736227012282,-0.004902704983493157
2008-07-02,0.04530066091728763,-0.01642783657309138,0.09753438398450623
2008-07-03,0.024865882390857286,-0.019539035200306212,-0.03202897972031953
2008-07-04,-0.00011285598378548647,0.0011322987917820459,0.007910614195849779
2008-07-07,-0.011460220188076353,-0.018622692433730728,0.04668520824417799
2008-07-08,-0.02329731015412945,-0.03098365838387477,-0.09788712357188283
2008-07-09,0.012988508018947487,-0.0067359446005623765,0.08580401186971788
2008-07-10,0.01584921815280666,0.03328055407540206,0.021130550773643963
2008-07-11,0.019390537415796927,0.00541466774427831,0.07907207092046087
2008-07-14,-0.010290659570035797,0.013567480949868743,0.04807066598902082
2008-07-15,-0.004561218302958872,-0.0406718557363631,0.0164940931059383
2008-07-16,0.002001783298817724,-0.04290816867258429,-0.11529647038073251
2008-07-17,-0.02286436248736686,-0.016915882567239648,-0.002478000679740582
2008-07-18,-0.018412498777029173,0.011687040082355903,-0.0384476197831238
2008-07-21,-0.0021969127813455357,0.022870184881266097,-0.04512483011080044
2008-07-22,0.00508111870461745,-0.0469965974901817,-0.09056230218240123
2008-07-23,-0.005261504364604128,-0.037926066318502046,-0.006329242472202198
2008-07-24,0.008434169530371065,0.009862667192371402,0.08453964461845168
2008-07-25,-0.016426402867424257,-0.0008948127879437441,-0.024600851797746518
2008-07-28,0.006066246976853504,0.01156038016592283,0.052535541475511455
2008-07-29,-0.013089217198714705,-0.02562424000205181,-0.09366010935333621
2008-07-30,-0.006837421252293703,0.05132909266658992,-0.04451780069687126
2008-07-31,0.004590879059446808,-0.03177183065146212,0.06929011286769447
2008-08-01,0.0024196078141003603,-0.0027724729586561447,-0.0179481008228206
2008-08-04,0.0066472587033401045,-0.04280945622025345,0.037061418647361274
2008-08-05,-0.02715450308308122,-0.00783699208664771,-0.10469064279498373
2008-08-06,-0.021159264928651896,0.01493846714684115,-0.0521690551768566
2008-08-07,0.0152120256433608,-0.006852721219920155,0.033419062712082497
2008-08-08,-0.02528729392775592,-0.021394268837790786,-0.029707533164022124
2008-08-11,-0.004303676354957727,-0.0054171540090853345,-0.034106933466683975
2008-08-12,-0.015193268225170168,0.006633987848580256,0.04177265640088237
2008-08-13,-0.005794812301322127,0.036739690989968245,0.01382221042735048
2008-08-14,0.017838038728670798,-0.027291592093096072,-0.05989134650441783
2008-08-15,0.005784551056540877,-0.025443242298161233,-0.044817383865167024
2008-08-18,0.0024382370018542314,-0.0040968229643014754,0.05979281838205878
2008-08-19,-0.01514882706310289,0.03694840291943031,0.011595529069028306
2008-08-20,-0.010181615483022934,0.02224764381207512,-0.04242597882901603
2008-08-21,0.03203892029364194,0.019763188224190983,-0.034338533750892235
2008-08-22,-0.033875505238579705,-0.0317876443060825,-0.05887783187187655
2008-08-25,0.007833187770051589,0.0012411477230743727,0.09839402473982989
2008-08-26,-0.009048724134530672,0.016730842821772465,-0.023387176374531627
2008-08-27,0.003306233576594925,0.010085577826605328,-0.03843155521438015
2008-08-28,-0.0036381956163799405,-0.020911665906990187,-0.021826048574081956
2008-08-29,0.0008649596792665497,0.0033177080807878087,0.05498301513183307
2008-09-01,0.00014604114876304493,-5.8919903223173245e-05,-0.0002593136115157496
2008-09-02,-0.0106911689689339,-0.0473782516607235,0.06262697178091405
2008-09-03,0.001094306218571778,-0.006884675523659012,-0.020777775428635455
2008-09-04,-0.002872062967417998,-0.005719127429944241,0.11687106835506686
2008-09-05,-0.016861916739460373,-0.008409900671669267,-0.029522585468471176
2008-09-08,-0.0005802265032000898,-0.008561217919741335,-0.011299027943256709
2008-09-09,0.019775410286546377,-0.05381946551031406,0.12262374330481386
2008-09-10,-0.04191821268407597,0.0351184464973194,-0.023820299085690715
2008-09-11,-0.02421438858997879,0.014803246862913556,0.004297419535073935
2008-09-12,-0.02732448348130479,0.041763880346595,0.058974992351927526
2008-09-15,0.018225513777216658,-0.047195150743525975,0.2230204376828175
2008-09-16,-0.08521820058749416,0.038889182707113244,-0.017029658589951386
2008-09-17,0.07082268570410077,0.007973008245805796,0.20005893116502937
2008-09-18,-0.01656621532424376,0.021288426780375364,-0.055707072276011925
2008-09-19,-0.004167992739311413,0.06515534388609985,-0.008147444909055262
2008-09-22,0.07371519005966386,-0.007145103441545772,0.07252929797984677
2008-09-23,-0.0052912002932707786,-0.022647008198760275,0.07496764444308585
2008-09-24,-0.008487124820495807,0.0041896529945577654,0.008647539421694026
2008-09-25,0.004298611375887967,0.01688939598269104,-0.04970200097218796
2008-09-26,0.008055399638017676,-0.016908854058297784,0.06907663615975479
2008-09-29,-0.011342119799982092,-0.08111597586999644,0.31204155138797246
2008-09-30,0.003227207783754231,0.040165979058856376,-0.13171077414308074
2008-10-01,-0.017746200612978647,-0.011999000757827684,0.03146995276394075
2008-10-02,-0.011694702516182265,-0.03715111530390723,0.1479970452872118
2008-10-03,0.004919545502824813,-0.008253019334911146,0.02581015396585656
2008-10-06,-0.03915409024758694,-0.0308278394163075,0.16787575200465485
2008-10-07,0.05215024353106473,-0.04684469552709196,0.06566527378600112
2008-10-08,-0.020768721262103725,0.03374518615643131,0.10324329294194892
2008-10-09,0.09228912159547317,-0.1347977916232814,0.1417441063158661
2008-10-10,-0.08207407397060948,-0.02254984320650476,0.13178022515527177
2008-10-13,-0.0639710191998332,0.12396789346689059,-0.19556295719252126
2008-10-14,-0.04004654500521203,0.004530454237174,0.02307918459027859
2008-10-15,0.05839259774568318,-0.12004007391422704,0.24675208465730486
2008-10-16,-0.02839027169965284,0.03912014672548759,0.011953330170095346
2008-10-17,-0.03556695948103386,0.031945304136727366,0.06982654168805004
2008-10-20,-0.040449152114782484,0.07328081234513814,-0.25278616078609034
2008-10-21,0.002326247226912437,-0.045546627697578945,0.006628265375823515
2008-10-22,-0.009102088319725823,-0.0622148606527919,0.27492382804096965
2008-10-23,-0.017359307536065845,0.051656481823864585,-0.0008546553692795507
2008-10-24,-0.01751811438637839,-0.03871536807975011,0.1757789360996824
2008-10-27,0.03809989357727848,-0.059694401168805346,0.043744378529115786
2008-10-28,-0.12036626441442448,0.12019178293269106,-0.14880105931458643
2008-10-29,0.06435159243487681,0.02996589247055126,0.05584187246575887
2008-10-30,-0.058141792943508075,0.03167360755073292,-0.09189310955392938
2008-10-31,0.010981228332473858,0.014076329448190709,-0.04486952511847483
2008-11-03,-0.04971626332130456,-0.0474557874892883,-0.10981794143834267
2008-11-04,0.05113933347473523,0.04392248191771793,-0.1269498450853779
2008-11-05,-0.04036200417309367,-0.028928457505922878,0.1153763145756367
2008-11-06,-0.03231053624210964,-0.040379005238652,0.14916488544566728
2008-11-07,-0.03225781582200599,0.028856011043946885,-0.11871087732457179
2008-11-10,0.025282207557902295,0.012644300029868815,0.06351540555344666
2008-11-11,-0.037451073508390664,-0.02535452717103663,0.026593444264934266
2008-11-12,2.5761218974525157e-05,-0.07342239779498165,0.082830321380842
2008-11-13,-0.08047362801750305,0.0972589171015968,-0.09467459481490047
2008-11-14,0.06387329519047137,-0.02735840067832949,0.1034407153994672
2008-11-17,-0.021948684693832057,-0.013517836592314356,0.051062393492142415
2008-11-18,-0.02934724677788165,0.02608676391589182,-0.010357484625659939
2008-11-19,0.03460324114454147,-0.0383028401942271,0.10208872061006456
2008-11-20,0.023341817429661696,-0.11735337404305414,0.1007948134314329
2008-11-21,-0.05396875592761566,0.09331202342434122,-0.08557736961243735
2008-11-24,0.04297510874555314,0.0543015035154158,-0.10596589148102051
2008-11-25,-0.07853118626815132,0.00690872800588428,-0.06104122189861421
2008-11-26,0.031076011866943032,0.038594373027593956,-0.1088856741868761
2008-11-27,0.0005698026211067874,-0.0020087004323071623,-0.013631808712218784
2008-11-28,0.004489812627696547,-0.01703916567621796,-0.0057728130341923155
2008-12-01,-0.030566869776079156,-0.0827784065022058,0.20400326544581512
2008-12-02,-0.07668640146141578,0.022200378464114566,-0.07578191329824278
2008-12-03,0.0007938941985885971,-0.004628846876951425,-0.03602653000948235
2008-12-04,-0.019308866196445396,-0.06534489490824606,0.044371908373116276
2008-12-05,-0.07546298203541027,0.012040921735630431,-0.05849603922979014
2008-12-08,0.05689743564543627,0.03933351439659342,-0.027934767061587606
2008-12-09,-0.05189477418197237,0.010173220281841418,0.0018530255924599079
2008-12-10,-0.015207650773012508,0.041721009451468206,-0.05968826609207575
2008-12-11,0.115181340827221,-0.005825361490132293,-0.00753419124477119
2008-12-12,-0.012209492373115275,-0.014987957944460565,-0.034800326774154684
2008-12-15,-0.0363930287690952,-0.0006488771855800652,0.035586410560526215
2008-12-16,-0.02017831343426448,0.018157973726946674,-0.0849761964722403
2008-12-17,0.027568603460760545,-0.015298675231116731,-0.0602900798643131
2008-12-18,-0.001521153764624597,-0.0694712975176022,-0.06532695331735153
2008-12-19,0.018139641275160198,-0.01163351992621657,-0.06906459901589351
2008-12-22,-0.035925130083190135,-0.034310990288817136,-0.02781030250177521
2008-12-23,-0.027939989899328332,0.001042077191057454,-0.00805664983419472
2008-12-24,-0.0934417096575103,-0.008762587954304223,-0.03383904749100394
2008-12-25,0.0006344868320994103,-0.0023063207290156644,-0.01567302612117199
2008-12-26,0.03807410697298513,0.00852756160147559,-0.03309989180897552
2008-12-29,0.03915267785780878,0.021308700021584255,-0.002438610056138402
2008-12-30,-0.02576246307948666,0.01447219042979954,-0.06505619954261672
2008-12-31,0.12103219777948444,0.0024561175030618394,-0.05517735460551941
2009-01-01,0.0006793593502050821,-0.0025127849023854356,-0.017089052748617623
2009-01-02,-0.006778525839587161,0.043367352466201846,-0.035882452329169215
2009-01-05,0.03938044753380122,0.02054636623190088,-0.018442751540294493
2009-01-06,0.011022690738013348,0.006785206187552757,-0.02774060216992922
2009-01-07,-0.06752184663812193,-0.028187699502075548,0.10394478984138436
2009-01-08,-0.03508380024381967,0.00954576032299268,-0.02215776490486195
2009-01-09,0.020173576753734213,-0.03389931018607909,0.0019008450764786853
2009-01-12,-0.006189333226633342,-0.030836244735064237,0.06487020806991356
2009-01-13,0.027035425593159884,0.016697382857263014,-0.054976662291380755
2009-01-14,0.03862410037141539,-0.030818441708919984,0.12483708320633861
2009-01-15,-0.010658164019375402,0.01905336061489013,0.045622272963907744
2009-01-16,0.029501587366517402,-0.005170838427574804,-0.09006511282338778
2009-01-19,9.828184608872244e-05,0.00016082673377521497,0.001247810284134935
2009-01-20,-0.030644725033269538,-0.024602880788033455,0.20697593651098067
2009-01-21,-0.01147635778789731,0.0386124491457477,-0.1809746024227298
2009-01-22,0.0286806915765737,-0.025167633828874707,0.01832560287773564
2009-01-23,0.04211872440401365,0.028778477491816196,0.0008971416697515417
