Date,XLE,XLB,XLI,XLF,XME,VAW,VIS,VFH,IYM,IYJ
2007-11-19,41.41485595703125,26.5029296875,26.970478057861328,17.01576805114746,48.26904296875,58.21393966674805,54.210205078125,36.47532272338867,50.68283462524414,27.73723030090332
2007-11-20,42.74803161621094,26.9094181060791,27.012784957885742,16.643238067626953,49.53866195678711,58.904178619384766,54.10502243041992,35.839237213134766,51.5200080871582,27.72943878173828
2007-11-21,41.820621490478516,26.380985260009766,26.561527252197266,16.385345458984375,49.27054977416992,57.99334716796875,53.40635681152344,35.319419860839844,50.58820724487305,27.311946868896484
2007-11-23,42.92192459106445,26.7739315032959,26.9140625,16.775053024291992,50.272056579589844,58.91129684448242,54.22521209716797,36.18119430541992,51.47634506225586,27.71772575378418
2007-11-26,41.43806838989258,26.21162223815918,26.491003036499023,16.21340560913086,49.66484451293945,58.17124938964844,53.30869674682617,34.88169860839844,50.78474044799805,27.284639358520508
2007-11-27,40.98014831542969,26.4216365814209,27.019838333129883,16.505699157714844,49.79890823364258,58.605316162109375,54.16511154174805,35.70243453979492,51.2215461730957,27.73723030090332
2007-11-28,41.9944953918457,27.674964904785156,27.67558479309082,17.4914493560791,52.361793518066406,61.1954345703125,55.89299774169922,37.419166564941406,53.572975158691406,28.60341453552246
2007-11-29,42.458213806152344,27.952726364135742,27.67558479309082,17.336713790893555,52.91381072998047,61.61526870727539,55.64509201049805,37.2139778137207,53.980648040771484,28.459060668945312
2007-11-30,42.58574295043945,28.216947555541992,27.781360626220703,17.76654624938965,52.68510437011719,62.341094970703125,55.98311996459961,38.10995101928711,54.36648178100586,28.619016647338867
2007-12-03,42.74803161621094,28.074676513671875,27.49932098388672,17.623262405395508,52.29869842529297,62.07779312133789,55.44224548339844,37.761146545410156,54.28639602661133,28.38101577758789
2007-12-04,42.313316345214844,27.90531349182129,27.43585777282715,17.296592712402344,52.09366226196289,61.686431884765625,55.0440788269043,37.07034683227539,54.06072998046875,28.18982696533203
2007-12-05,43.246517181396484,28.42019271850586,27.887123107910156,17.554492950439453,53.2055778503418,62.77512741088867,55.847904205322266,37.87055969238281,54.963436126708984,28.59952163696289
2007-12-06,44.4289665222168,28.874101638793945,28.204423904418945,18.121871948242188,54.885250091552734,64.01326751708984,56.89215087890625,38.8144416809082,56.215579986572266,29.07941436767578
2007-12-07,44.15654754638672,29.14508819580078,28.415952682495117,17.88116455078125,55.476688385009766,64.5754165649414,57.027400970458984,38.45193862915039,56.57228469848633,29.20427131652832
2007-12-10,44.602874755859375,29.558361053466797,28.549938201904297,18.25942611694336,56.328365325927734,65.39373779296875,57.50067138671875,39.21794509887695,57.35852813720703,29.422775268554688
2007-12-11,43.50156021118164,28.332124710083008,27.64034080505371,17.336713790893555,53.978370666503906,62.9530143737793,55.825382232666016,37.37812423706055,55.2109375,28.60341453552246
2007-12-12,44.92167282104492,28.711511611938477,27.992883682250977,17.204893112182617,54.83794021606445,63.6503791809082,56.0807991027832,37.104557037353516,56.20100402832031,28.728269577026367
2007-12-13,45.031795501708984,28.935081481933594,28.133922576904297,17.199169158935547,54.41999053955078,63.98480224609375,56.54656982421875,36.95407485961914,56.38301086425781,28.919458389282227
2007-12-14,44.31304168701172,28.426963806152344,27.82366943359375,16.82090950012207,53.53679275512695,62.79886245727539,55.89274597167969,36.27448272705078,55.54582977294922,28.494173049926758
2007-12-17,43.518951416015625,27.417524337768555,27.323041915893555,16.643238067626953,51.9044075012207,61.02317428588867,54.781436920166016,35.840267181396484,53.94424057006836,28.006458282470703
2007-12-18,43.93629837036133,27.722393035888672,27.400602340698242,16.654708862304688,52.26716613769531,61.58617401123047,55.025001525878906,35.895416259765625,54.30823516845703,28.139110565185547
2007-12-19,44.359413146972656,27.6817626953125,27.30893325805664,16.752134323120117,52.66143798828125,61.34077453613281,54.728145599365234,36.04703903198242,54.35919952392578,28.080585479736328
2007-12-20,44.92167282104492,28.18985939025879,27.534578323364258,16.63177490234375,53.45795440673828,62.452392578125,55.37514877319336,35.9505615234375,55.28376388549805,28.302989959716797
2007-12-21,46.083335876464844,28.799909591674805,28.020580291748047,16.939455032348633,55.02403259277344,64.01152038574219,56.28092956542969,36.48125076293945,56.68878173828125,28.743877410888672
2007-12-24,46.29255676269531,29.0666446685791,28.332319259643555,17.2459659576416,54.873844146728516,64.5456771850586,56.8974723815918,37.1773681640625,57.12556076049805,29.067710876464844
2007-12-26,46.80974197387695,29.217105865478516,28.22603416442871,17.124523162841797,56.209930419921875,64.98597717285156,56.85942077636719,37.032649993896484,57.56965255737305,29.09111785888672
2007-12-27,46.31578826904297,28.669958114624023,27.9001522064209,16.77751922607422,55.08729934692383,64.11979675292969,56.01450729370117,36.18488311767578,56.7587890625,28.77149772644043
2007-12-28,46.70515060424805,28.69048309326172,27.871807098388672,16.737035751342773,55.26121520996094,63.9898681640625,56.0601806640625,36.04703903198242,56.685699462890625,28.704891204833984
2007-12-31,46.112396240234375,28.51949691772461,27.744285583496094,16.731252670288086,54.644588470458984,63.477378845214844,55.63394546508789,36.28825759887695,56.26893615722656,28.516883850097656
2008-01-02,46.19956588745117,28.245943069458008,27.28376007080078,16.401613235473633,54.842227935791016,62.92877960205078,54.76620864868164,35.48186111450195,55.917991638183594,28.019397735595703
2008-01-03,46.745811462402344,28.75887680053711,27.305028915405273,16.297500610351562,54.359947204589844,63.499027252197266,54.895599365234375,35.17170715332031,56.4151611328125,28.125158309936523
2008-01-04,45.037315368652344,27.89029884338379,26.745317459106445,15.834839820861816,52.035675048828125,61.665565490722656,53.434139251708984,34.19987869262695,54.86512756347656,27.322139739990234
2008-01-07,44.86296844482422,27.507299423217773,26.412334442138672,15.87531566619873,50.565216064453125,60.82106018066406,53.02312088012695,34.3584098815918,54.112064361572266,27.08319854736328
2008-01-08,44.07844924926758,27.083274841308594,25.824277877807617,15.296976089477539,49.806251525878906,59.65169143676758,51.59974670410156,33.083316802978516,53.16157150268555,26.393775939941406
2008-01-09,44.65958023071289,27.254247665405273,25.902219772338867,15.586153030395508,49.43468475341797,59.875457763671875,51.94225311279297,33.58646011352539,53.410179138183594,26.57396125793457
2008-01-10,44.473602294921875,27.62355613708496,26.263547897338867,15.85218334197998,50.731224060058594,61.00151062011719,52.60448455810547,34.144737243652344,54.16323471069336,26.871667861938477
2008-01-11,43.93319320678711,27.34316635131836,25.817203521728516,15.904233932495117,50.486148834228516,60.46015930175781,51.60732650756836,34.19300079345703,53.79034423828125,26.389854431152344
2008-01-14,44.80485153198242,28.259607315063477,26.136011123657227,16.12400245666504,52.22538757324219,62.38740158081055,52.22390365600586,34.48246765136719,55.727901458740234,26.652320861816406
2008-01-15,42.951072692871094,27.486780166625977,25.59049415588379,15.458915710449219,50.65217590332031,60.52510452270508,50.975589752197266,33.324554443359375,54.031639099121094,26.0960750579834
2008-01-16,41.521484375,26.570335388183594,25.292938232421875,15.719161987304688,48.486000061035156,58.655555725097656,50.709171295166016,33.75877380371094,51.816253662109375,25.99814224243164
2008-01-17,39.952457427978516,25.257204055786133,24.619861602783203,14.921062469482422,45.73479461669922,55.49397659301758,48.79864501953125,32.39408874511719,48.97211837768555,25.065855026245117
2008-01-18,40.03961944580078,25.544443130493164,24.570262908935547,14.747562408447266,46.48583221435547,56.1724967956543,49.02698516845703,31.635929107666016,49.622833251953125,25.18729019165039
2008-01-22,38.90643310546875,25.31191062927246,24.6552734375,15.065645217895508,46.11427688598633,55.5084228515625,49.072662353515625,32.40098190307617,49.206092834472656,25.140291213989258
2008-01-23,39.266727447509766,25.749618530273438,25.32834815979004,16.135560989379883,46.051029205322266,56.30963897705078,50.3361930847168,34.58586502075195,49.6301383972168,25.64952278137207
2008-01-24,40.649810791015625,26.159971237182617,25.477128982543945,16.141355514526367,48.335777282714844,58.00593185424805,50.693946838378906,34.723716735839844,51.333709716796875,25.93546485900879
2008-01-25,39.923397064208984,26.28992462158203,25.363771438598633,15.719161987304688,49.94064712524414,57.99870681762695,50.52648162841797,34.041358947753906,51.83088684082031,25.91197395324707
2008-01-28,40.8299446105957,26.809701919555664,25.739273071289062,16.280153274536133,51.5376091003418,59.088680267333984,51.33333206176758,35.109683990478516,52.82525634765625,26.193998336791992
2008-01-29,41.28905487060547,26.946495056152344,25.96598243713379,16.52883529663086,51.52179718017578,59.687767028808594,51.744354248046875,35.56455993652344,53.14695739746094,26.456449508666992
2008-01-30,40.771846771240234,26.843896865844727,26.072256088256836,16.193395614624023,50.75494384765625,59.27631378173828,51.675846099853516,34.992496490478516,52.839874267578125,26.472118377685547
2008-01-31,40.44640350341797,27.32264518737793,26.213956832885742,16.852699279785156,51.81430435180664,60.474578857421875,52.66537094116211,35.792015075683594,53.629493713378906,26.950014114379883
2008-02-01,41.46338653564453,27.986047744750977,26.81616973876953,17.165006637573242,54.04374313354492,61.94710159301758,53.647274017333984,36.805198669433594,55.00407409667969,27.42790412902832
2008-02-04,41.49243927001953,27.54832649230957,26.52568817138672,16.66764259338379,53.60103988647461,61.268577575683594,53.19059371948242,35.92987060546875,54.66773986816406,27.173288345336914
2008-02-05,39.778106689453125,26.75498390197754,25.852624893188477,15.990982055664062,52.22538757324219,59.196937561035156,51.56929397583008,34.53071594238281,52.59125900268555,26.38203239440918
2008-02-06,39.23184585571289,26.570335388183594,25.810115814208984,15.805923461914062,51.39531326293945,58.77826690673828,51.32571792602539,34.075828552246094,52.24030303955078,26.233165740966797
2008-02-07,40.004756927490234,26.67291831970215,25.817203521728516,15.950504302978516,52.39143371582031,58.872127532958984,51.47793960571289,34.703025817871094,52.56937026977539,26.2723445892334
2008-02-08,40.59169387817383,27.24057388305664,25.62590980529785,15.684471130371094,54.106998443603516,59.94765853881836,51.249603271484375,33.94487380981445,53.622161865234375,26.205753326416016
2008-02-11,41.637718200683594,27.336322784423828,25.880966186523438,15.337467193603516,55.4904670715332,61.11699295043945,51.759586334228516,33.407249450683594,54.77010726928711,26.43686294555664
2008-02-12,41.61447525024414,27.828754425048828,26.143110275268555,15.759649276733398,53.82237243652344,61.06646728515625,52.048831939697266,33.86216354370117,54.66773986816406,26.61705780029297
2008-02-13,42.62564468383789,27.71247673034668,26.61070442199707,15.701815605163574,55.70393371582031,61.92543411254883,53.22864532470703,34.03447341918945,55.464683532714844,27.13412857055664
2008-02-14,42.259525299072266,27.356847763061523,26.213956832885742,15.273846626281738,55.395599365234375,61.58617401123047,52.49029541015625,33.51066207885742,55.20876693725586,26.73847007751465
2008-02-15,42.335086822509766,27.52780532836914,26.05100440979004,15.516746520996094,55.02403259277344,61.521236419677734,52.163002014160156,33.67607116699219,54.98210906982422,26.589635848999023
2008-02-19,43.72977066040039,28.211734771728516,26.17852783203125,15.493610382080078,57.941253662109375,62.72666549682617,52.22390365600586,33.41415786743164,56.4151611328125,26.585725784301758
2008-02-20,44.2528076171875,28.375879287719727,26.263547897338867,15.672896385192871,59.008548736572266,63.3907585144043,52.429405212402344,33.931087493896484,57.13167190551758,26.758071899414062
2008-02-21,43.0382194519043,27.99287986755371,26.058086395263672,15.395297050476074,57.64088439941406,62.452392578125,51.94225311279297,33.43484115600586,56.108089447021484,26.519119262695312
2008-02-22,43.52638244628906,28.259607315063477,26.320222854614258,15.730730056762695,58.47887420654297,62.885494232177734,52.29239273071289,33.95174789428711,56.54676055908203,26.66797637939453
2008-02-25,44.76999282836914,28.909334182739258,26.52568817138672,15.730730056762695,60.31300735473633,64.61786651611328,53.21342086791992,34.296382904052734,58.10411834716797,27.13412857055664
2008-02-26,45.531253814697266,29.046113967895508,26.546945571899414,15.869531631469727,60.51853561401367,64.68282318115234,53.342811584472656,34.41354751586914,58.07484817504883,27.224220275878906
2008-02-27,44.938499450683594,29.03927230834961,26.596546173095703,15.938931465148926,60.186519622802734,64.747802734375,53.1448974609375,34.6685676574707,58.05292892456055,27.14195442199707
2008-02-28,45.7114143371582,28.881982803344727,26.405242919921875,15.441569328308105,61.34074783325195,64.47348022460938,52.89372634887695,33.703636169433594,58.060245513916016,26.946094512939453
2008-02-29,44.194671630859375,27.951854705810547,25.682586669921875,14.9384183883667,58.423553466796875,62.5173454284668,51.5540657043457,32.56640625,55.9984130859375,26.346771240234375
2008-03-03,44.746734619140625,28.416908264160156,26.058086395263672,14.73599910736084,60.028377532958984,62.97931671142578,51.88137435913086,32.13216781616211,56.7076301574707,26.43686294555664
2008-03-04,43.87505340576172,27.73299217224121,25.753433227539062,14.65503215789795,58.3760871887207,61.84604263305664,51.576904296875,31.89094352722168,55.47932052612305,26.362445831298828
2008-03-05,44.979209899902344,28.512670516967773,26.0935115814209,14.539359092712402,60.50272750854492,63.34745788574219,52.117340087890625,31.69794273376465,56.846561431884766,26.589635848999023
2008-03-06,44.07844924926758,28.259607315063477,25.59757423400879,14.036212921142578,58.328678131103516,62.32966613769531,51.07451629638672,30.560714721679688,56.115413665771484,26.07648277282715
2008-03-07,42.86390686035156,27.07642936706543,25.229154586791992,14.065123558044434,56.35220718383789,60.22917175292969,50.31336975097656,30.63654136657715,53.892704010009766,25.708269119262695
2008-03-10,42.335086822509766,26.495105743408203,24.825328826904297,13.666075706481934,53.442893981933594,58.171966552734375,49.163997650146484,29.878374099731445,51.97711181640625,25.152034759521484
2008-03-11,44.51429748535156,28.109142303466797,25.66841697692871,14.562491416931152,56.9293327331543,61.521236419677734,51.03647232055664,31.91162109375,54.93093490600586,26.033403396606445
2008-03-12,43.52638244628906,27.705638885498047,25.618831634521484,14.319596290588379,56.04389572143555,61.31910705566406,51.05930709838867,31.263729095458984,54.70429992675781,26.092159271240234
2008-03-13,44.2528076171875,28.38271141052246,25.973072052001953,14.284892082214355,58.19425582885742,62.596736907958984,51.455116271972656,31.429147720336914,55.94722366333008,26.233165740966797
2008-03-14,43.44504165649414,27.883468627929688,25.562149047851562,13.880057334899902,57.34831619262695,61.84604263305664,50.73961639404297,30.409093856811523,55.2307243347168,25.900211334228516
2008-03-17,41.92828369140625,27.32264518737793,25.434629440307617,13.561978340148926,54.94498825073242,60.40240478515625,50.39708709716797,29.8990478515625,53.73918914794922,25.72003746032715
