Date,XLK,XLY,XLP,XLV,XLU,XLC,IYW,IYC,IYK,IYH
2007-12-06,21.034719467163086,27.403270721435547,18.120962142944336,27.033565521240234,23.507890701293945,,13.929001808166504,13.751799583435059,14.836238861083984,11.40747356414795
2007-12-07,21.05820083618164,27.632892608642578,18.313674926757812,27.01885414123535,23.630905151367188,,13.880655288696289,13.806869506835938,14.849736213684082,11.398116111755371
2007-12-10,21.15997314453125,27.648719787597656,18.332324981689453,27.0703182220459,23.737878799438477,,13.931200981140137,13.838638305664062,14.90147876739502,11.438642501831055
2007-12-11,20.831180572509766,26.76193618774414,18.133398056030273,26.651256561279297,23.186952590942383,,13.740029335021973,13.487058639526367,14.62927532196045,11.237557411193848
2007-12-12,21.191282272338867,26.84903335571289,18.183124542236328,26.66596031188965,23.19230842590332,,13.876263618469238,13.470114707946777,14.74400520324707,11.293672561645508
2007-12-13,21.08169174194336,26.67483901977539,18.263946533203125,26.651256561279297,23.53463363647461,,13.865279197692871,13.415045738220215,14.755250930786133,11.282767295837402
2007-12-14,20.9486083984375,26.326457977294922,18.0401611328125,26.24688720703125,23.096031188964844,,13.713665008544922,13.245612144470215,14.618020057678223,11.178322792053223
2007-12-17,20.549358367919922,26.08102035522461,17.915821075439453,25.967517852783203,22.882078170776367,,13.41482162475586,13.112178802490234,14.451553344726562,11.020879745483398
2007-12-18,20.549358367919922,26.326457977294922,17.83500862121582,26.1660213470459,23.085330963134766,,13.485133171081543,13.207488059997559,14.393061637878418,11.094145774841309
2007-12-19,20.68244171142578,26.08892250061035,17.984201431274414,26.15131378173828,23.026491165161133,,13.511503219604492,13.12277603149414,14.46955394744873,11.062972068786621
2007-12-20,20.979921340942383,26.215614318847656,17.90338706970215,26.305702209472656,23.12811279296875,,13.775185585021973,13.131244659423828,14.532543182373047,11.139348030090332
2007-12-21,21.249675750732422,26.267444610595703,18.3326473236084,26.46803855895996,23.175004959106445,,13.959763526916504,13.315505027770996,14.694510459899902,11.270294189453125
2007-12-24,21.406959533691406,26.753883361816406,18.30765724182129,26.55658531188965,23.288183212280273,,14.074024200439453,13.455288887023926,14.750750541687012,11.279644966125488
2007-12-26,21.524925231933594,26.666152954101562,18.245174407958984,26.52707862854004,23.16962242126465,,14.106986999511719,13.381162643432617,14.741751670837402,11.270294189453125
2007-12-27,21.226072311401367,26.2913761138916,18.07021713256836,26.254053115844727,22.964815139770508,,13.904333114624023,13.20124340057373,14.575239181518555,11.139023780822754
2007-12-28,21.12384033203125,26.171754837036133,18.138952255249023,26.150745391845703,23.131893157958984,,13.882351875305176,13.190630912780762,14.566197395324707,11.134337425231934
2007-12-31,20.966548919677734,26.07606315612793,17.9952335357666,26.05483055114746,22.813905715942383,,13.728495597839355,13.118494033813477,14.441933631896973,11.043700218200684
2008-01-02,20.5418758392334,25.67734718322754,17.739059448242188,25.78180694580078,22.684555053710938,,13.462538719177246,12.8638916015625,14.254409790039062,10.954625129699707
2008-01-03,20.573328018188477,25.39027214050293,17.64533805847168,25.936756134033203,22.6522216796875,,13.407591819763184,12.696276664733887,14.23180866241455,11.017133712768555
2008-01-04,19.771154403686523,24.592836380004883,17.570348739624023,25.671127319335938,22.824697494506836,,12.8317232131958,12.36316204071045,14.04654312133789,10.904619216918945
2008-01-07,19.598133087158203,24.68056297302246,17.776548385620117,26.180273056030273,23.29897689819336,,12.710840225219727,12.433182716369629,14.23180866241455,11.12183666229248
2008-01-08,19.079090118408203,24.20209503173828,17.64533805847168,26.394254684448242,23.304349899291992,,12.328386306762695,12.174337387084961,14.222779273986816,11.165594100952148
2008-01-09,19.34647560119629,24.377531051635742,17.882774353027344,26.86649513244629,23.557661056518555,,12.616325378417969,12.307999610900879,14.295076370239258,11.359366416931152
2008-01-10,19.3779354095459,24.72043800354004,17.91400909423828,26.829607009887695,23.412141799926758,,12.622919082641602,12.477739334106445,14.403525352478027,11.373429298400879
2008-01-11,19.094812393188477,24.130325317382812,17.664077758789062,26.910783767700195,23.406755447387695,,12.389935493469238,12.19130802154541,14.087212562561035,11.382805824279785
2008-01-14,19.480178833007812,24.361589431762695,17.589086532592773,26.70417022705078,23.43909454345703,,12.717430114746094,12.271937370300293,14.069138526916504,11.328117370605469
2008-01-15,19.07122039794922,23.91501808166504,17.401649475097656,26.401628494262695,23.191177368164062,,12.418509483337402,12.032180786132812,13.82286548614502,11.170280456542969
2008-01-16,18.65441131591797,24.050579071044922,17.339162826538086,26.46803855895996,22.77618408203125,,12.143762588500977,12.178580284118652,13.782193183898926,11.239038467407227
2008-01-17,18.4892520904541,23.651866912841797,17.214195251464844,25.958890914916992,21.89768409729004,,11.945944786071777,11.98762321472168,13.560773849487305,11.01870059967041
2008-01-18,18.166810989379883,23.540224075317383,16.964263916015625,25.58258056640625,21.574317932128906,,11.987707138061523,11.977017402648926,13.39357852935791,10.845237731933594
2008-01-22,17.82863998413086,24.002735137939453,16.7893123626709,24.652833938598633,20.83056640625,,11.65141487121582,12.114931106567383,13.194759368896484,10.521753311157227
2008-01-23,17.985933303833008,24.87992286682129,16.995500564575195,24.82993507385254,21.38568115234375,,11.625043869018555,12.528661727905273,13.420700073242188,10.495182991027832
2008-01-24,18.245460510253906,25.127126693725586,16.914281845092773,24.7340087890625,20.80361557006836,,11.976714134216309,12.494709014892578,13.468148231506348,10.467057228088379
2008-01-25,17.96234130859375,24.60878562927246,16.683090209960938,24.342927932739258,20.57724952697754,,11.759119987487793,12.288907051086426,13.303210258483887,10.309223175048828
2008-01-28,18.04098892211914,25.015483856201172,16.814306259155273,24.652833938598633,20.900617599487305,,11.671198844909668,12.454399108886719,13.522367477416992,10.442054748535156
2008-01-29,18.198272705078125,25.09522247314453,16.864286422729492,24.719253540039062,20.97069549560547,,11.847038269042969,12.549878120422363,13.529146194458008,10.465489387512207
2008-01-30,18.056711196899414,24.93573760986328,16.745567321777344,24.43146324157715,20.862905502319336,,11.842639923095703,12.450156211853027,13.418437957763672,10.373297691345215
2008-01-31,18.284780502319336,25.980375289916992,16.995500564575195,24.866823196411133,21.13776397705078,,11.95253849029541,12.849038124084473,13.594671249389648,10.470182418823242
2008-02-01,18.599349975585938,26.211620330810547,17.164209365844727,24.98489761352539,21.6875,,12.075623512268066,13.080302238464355,13.777671813964844,10.590516090393066
2008-02-04,18.214008331298828,25.836841583251953,17.057981491088867,25.073427200317383,22.00008773803711,,11.90857982635498,12.825699806213379,13.64663314819336,10.623333930969238
2008-02-05,17.75787353515625,25.111175537109375,16.826801300048828,24.61594581604004,21.337173461914062,,11.550308227539062,12.532903671264648,13.373250961303711,10.4404878616333
2008-02-06,17.56125831604004,24.840045928955078,16.75806427001953,24.68235206604004,21.2994441986084,,11.374475479125977,12.392871856689453,13.305469512939453,10.448307037353516
2008-02-07,17.671358108520508,25.318504333496094,16.933015823364258,24.586437225341797,21.186269760131836,,11.34370231628418,12.638993263244629,13.486223220825195,10.4639310836792
2008-02-08,17.537662506103516,25.174970626831055,16.745567321777344,24.43146324157715,21.019193649291992,,11.506348609924316,12.552000999450684,13.37777328491211,10.33891487121582
2008-02-11,17.844375610351562,25.43811798095703,16.95801544189453,24.35767936706543,21.191667556762695,,11.638229370117188,12.71536922454834,13.506551742553711,10.34203815460205
2008-02-12,17.883691787719727,25.485963821411133,17.182954788208008,24.711872100830078,21.552745819091797,,11.614049911499023,12.759922981262207,13.635335922241211,10.451434135437012
2008-02-13,18.29265022277832,25.812910079956055,17.101728439331055,24.674978256225586,21.450353622436523,,11.917372703552246,12.876617431640625,13.694079399108887,10.51706600189209
2008-02-14,17.93088150024414,25.565702438354492,17.014244079589844,24.571674346923828,21.180879592895508,,11.68658447265625,12.692034721374512,13.549477577209473,10.384234428405762
2008-02-15,17.867961883544922,25.701274871826172,17.089231491088867,24.59380531311035,21.477298736572266,,11.605259895324707,12.725979804992676,13.603706359863281,10.426426887512207
2008-02-19,17.702817916870117,25.406225204467773,17.364160537719727,24.90372085571289,21.304840087890625,,11.501956939697266,12.67081356048584,13.599188804626465,10.4639310836792
2008-02-20,17.73427391052246,25.757095336914062,16.995500564575195,24.82993507385254,21.347965240478516,,11.669001579284668,12.77265739440918,13.576595306396484,10.4404878616333
2008-02-21,17.702817916870117,25.143070220947266,17.057981491088867,24.571674346923828,20.87906837463379,,11.567896842956543,12.57321548461914,13.50881576538086,10.323287963867188
2008-02-22,17.68707847595215,25.693296432495117,17.245437622070312,24.623321533203125,21.245555877685547,,11.581084251403809,12.755684852600098,13.601446151733398,10.33735466003418
2008-02-25,17.78933334350586,26.03618621826172,17.27043914794922,24.94061279296875,21.267108917236328,,11.68658447265625,12.876617431640625,13.73248291015625,10.52643871307373
2008-02-26,17.99380111694336,26.2913761138916,17.482873916625977,24.719253540039062,21.54197883605957,,11.816267013549805,13.016653060913086,13.840938568115234,10.551441192626953
2008-02-27,18.009523391723633,26.235549926757812,17.245437622070312,24.82993507385254,21.02458381652832,,11.904182434082031,12.953001022338867,13.852240562438965,10.482686042785645
2008-02-28,17.781452178955078,25.613550186157227,17.276676177978516,24.542150497436523,20.884456634521484,,11.800878524780273,12.706887245178223,13.734749794006348,10.399862289428711
2008-02-29,17.419700622558594,24.975603103637695,16.9517765045166,24.202733993530273,20.270048141479492,,11.517342567443848,12.373774528503418,13.4658842086792,10.260781288146973
2008-03-03,17.411828994750977,24.919788360595703,17.120471954345703,24.19535255432129,20.57724952697754,,11.451400756835938,12.367408752441406,13.522367477416992,10.268592834472656
2008-03-04,17.4354248046875,24.87992286682129,17.107980728149414,24.2248592376709,20.932966232299805,,11.473380088806152,12.409844398498535,13.506551742553711,10.25765609741211
2008-03-05,17.56125831604004,24.887887954711914,17.15171241760254,24.180587768554688,20.873676300048828,,11.556902885437012,12.401358604431152,13.59241008758545,10.25452995300293
2008-03-06,17.317447662353516,24.28183937072754,16.995500564575195,23.69358253479004,20.44790267944336,,11.341506004333496,12.091588020324707,13.407135963439941,10.038873672485352
2008-03-07,17.317447662353516,24.050579071044922,16.914281845092773,23.42056655883789,20.318553924560547,,11.352493286132812,12.017327308654785,13.307724952697754,9.918545722961426
2008-03-10,17.12871742248535,23.7714786529541,16.826801300048828,22.874534606933594,20.291608810424805,,11.249189376831055,11.82213306427002,13.224135398864746,9.790403366088867
2008-03-11,17.73427391052246,24.41740608215332,17.182954788208008,23.09589385986328,20.641923904418945,,11.629439353942871,12.153119087219238,13.468148231506348,9.766961097717285
2008-03-12,17.55338478088379,24.28183937072754,17.13921356201172,23.09589385986328,20.641923904418945,,11.567896842956543,12.07886028289795,13.44555377960205,9.748209953308105
2008-03-13,17.48261260986328,24.305761337280273,17.13921356201172,23.066383361816406,20.57724952697754,,11.609659194946289,12.097954750061035,13.452330589294434,9.80290699005127
2008-03-14,17.262405395507812,23.954893112182617,16.845537185668945,22.638402938842773,20.426345825195312,,11.396451950073242,11.894272804260254,13.267058372497559,9.651323318481445
2008-03-17,17.183757781982422,23.635913848876953,16.75181770324707,22.608882904052734,20.437124252319336,,11.326120376586914,11.739383697509766,13.14957332611084,9.634133338928223
2008-03-18,17.954479217529297,24.568912506103516,17.057981491088867,23.317262649536133,20.798219680786133,,11.748130798339844,12.148876190185547,13.50881576538086,9.812281608581543
2008-03-19,17.419700622558594,24.241966247558594,17.15171241760254,23.01472282409668,20.388614654541016,,11.422832489013672,12.036420822143555,13.43877124786377,9.776339530944824
2008-03-20,17.613204956054688,24.952613830566406,17.3502197265625,23.043630599975586,20.32945442199707,,11.607455253601074,12.401358604431152,13.673744201660156,9.859164237976074
2008-03-24,18.234670639038086,25.783037185668945,17.544952392578125,23.347522735595703,20.39458465576172,,11.917372703552246,12.738713264465332,13.8477201461792,9.935734748840332
2008-03-25,18.250410079956055,25.57543182373047,17.588926315307617,23.39199447631836,20.334867477416992,,11.96049690246582,12.712081909179688,13.8817720413208,9.960978507995605
2008-03-26,17.896404266357422,25.096349716186523,17.44444465637207,23.162227630615234,20.410871505737305,,11.837285041809082,12.499041557312012,13.78869915008545,9.92177963256836
2008-03-27,17.754810333251953,24.856796264648438,17.532390594482422,23.280811309814453,20.617155075073242,,11.557851791381836,12.366952896118164,13.761457443237305,9.920215606689453
2008-03-28,17.644681930541992,24.377704620361328,17.51354217529297,23.22152328491211,20.42715835571289,,11.494048118591309,12.119828224182129,13.706974029541016,9.843385696411133
2008-03-31,17.621074676513672,24.529417037963867,17.5009765625,23.102930068969727,20.595441818237305,,11.551254272460938,12.25830078125,13.752375602722168,9.818299293518066
2008-04-01,18.13241195678711,25.631328582763672,17.714561462402344,23.47351837158203,21.127426147460938,,11.951700210571289,12.737641334533691,14.024786949157715,10.047212600708008
2008-04-02,18.35266876220703,25.631328582763672,17.720840454101562,23.31046485900879,21.398849487304688,,11.931890487670898,12.735511779785156,13.943063735961914,9.990769386291504
2008-04-03,18.344806671142578,25.711181640625,17.67058563232422,23.236347198486328,21.284849166870117,,11.958294868469238,12.682249069213867,13.961222648620605,9.979793548583984
2008-04-04,18.28186798095703,25.591398239135742,17.82135581970215,23.42163848876953,21.263141632080078,,11.984701156616211,12.663081169128418,13.988463401794434,10.06446361541748
2008-04-07,18.297607421875,25.495588302612305,17.708280563354492,23.6884708404541,21.35542106628418,,11.942893028259277,12.643908500671387,13.981654167175293,10.113068580627441
