,supply,demand,risk
2007-10-17,0.002208025413272,-0.0168943139030487,-0.0716192751258635
2007-10-18,0.0119858539208902,0.007120243921742,-0.0039124832104986
2007-10-19,0.0202600763757098,-0.0173221491381471,0.2142100519821945
2007-10-22,0.0039171916945427,-0.0177497296898027,-0.042781189415029
2007-10-23,-0.014046550233296,0.0070598068541896,-0.0486579346373691
2007-10-24,0.0126641015203517,0.0098676469197478,0.0229221136382178
2007-10-25,0.0285296378266777,0.0127152380608933,0.0228037933577728
2007-10-26,0.0048539402254808,0.0043961050850743,-0.0729730000629229
2007-10-29,0.0142752892198704,0.0069091580635734,0.0146309688426298
2007-10-30,-0.0080888249855116,-0.0260313633778654,0.0589545797191473
2007-10-31,0.0198891080487718,0.0085582665307535,-0.1232885612176769
2007-11-01,0.0055136810372273,0.0021524295600298,0.2191146546272743
2007-11-02,0.0119314918029745,0.0192886888572421,0.0046613643940232
2007-11-05,-0.013301938234107,0.0015616366402911,0.066233998181436
2007-11-06,0.0091776608385497,0.0162869201677286,-0.1132163422371202
2007-11-07,0.0246986380162943,-0.0104906417991092,0.2164456760327031
2007-11-08,-0.0179548342476113,0.0183831705970491,0.0076600631677781
2007-11-09,0.0150961782414587,-0.0036582603107591,0.1028289038728601
2007-11-12,0.0210077843343295,-0.0336032701274811,0.1095997179484425
2007-11-13,-0.0536162213902064,0.0015555138582858,-0.227021824488732
2007-11-14,0.0269036616276971,0.0097385074504914,0.0772319707436769
2007-11-15,0.0104064491684777,-0.0210737575410225,0.08799122031976
2007-11-16,-0.001526419989803,0.0141004447493219,-0.0810018203098886
2007-11-19,0.0191404146736427,-0.0130618215918124,0.0257403592432
2007-11-20,0.0116802290349766,0.0261594822910015,-0.0377401944721849
2007-11-21,0.0073409735158777,-0.010563205795791,0.078129431992044
2007-11-22,-0.0001282542137082,0.001203148009668,0.0083965308438705
2007-11-23,-0.0085264799181482,0.0202352444960023,-0.0393490485027466
2007-11-26,0.0180816475262147,-0.0171103173362266,0.1240946223503438
2007-11-27,-0.0186935436852188,-0.0231857580118443,-0.0826611008632663
2007-11-28,-0.045374355947948,0.0123734996575879,-0.0826886703432306
2007-11-29,-0.0032600327168397,0.0095197031812935,-0.0098831966439855
2007-11-30,-0.0224627717186023,-0.0044785542027077,-0.0511363647986935
2007-12-03,0.0138071969973253,0.0073050029850879,0.0241576184956644
2007-12-04,0.0047151838607935,-0.0097598522570684,0.0033102773609547
2007-12-05,-0.0261392047137398,0.0133869822038909,-0.0576593243181937
2007-12-06,0.0012782131031352,0.0153314217174234,-0.0797125022089803
2007-12-07,-0.0118851224971465,-0.0088039041372765,-0.018053327687484
2007-12-10,-0.0136760718707423,0.0075162798566461,-0.0172777717516986
2007-12-11,0.0371396470797564,-0.0078908201117087,0.1174930535812658
2007-12-12,0.0212909501987316,0.0250948004438799,-0.0480599206853315
2007-12-13,-0.0221346619965268,0.0024926272102694,0.0004478577223459
2007-12-14,0.0066789436867562,-0.0120126711695463,0.0281074708557465
2007-12-17,0.0077188320302806,-0.0104775423761446,0.0523038388056845
2007-12-18,-0.017554920389966,-0.0014748906254536,-0.0754305984842736
2007-12-19,0.0093626539080128,0.0028432496822656,-0.04608775289973
2007-12-20,-0.0140790340032079,0.0040898270571922,-0.05819001796583
2007-12-21,0.0018982568604518,0.0082970706917662,-0.1180520136035986
2007-12-24,-0.0003325627020313,0.0029130356912123,-0.0109436016069914
2007-12-25,0.0006328692410941,-0.0022988779866902,-0.0156219803579191
2007-12-26,0.0054076477657726,0.0095030574820136,-0.0108808095658595
2007-12-27,0.0148127566850216,-0.0004516399821577,0.0698053627843591
2007-12-28,-0.0163076403303616,0.0111260390664818,0.0190363699027583
2007-12-31,0.006914606513011,-0.0012103466788729,0.0794454329572402
2008-01-01,-2.0063927187816695e-05,0.0007053507159998,0.0049824071661414
2008-01-02,0.0392801905710112,0.0067992766127526,0.0338251162934919
2008-01-03,-0.010426952575614,0.0083350974968072,-0.0233059453947926
2008-01-04,0.0177428992608401,-0.0276563146751314,0.0658262987958154
2008-01-07,-0.0221127725169688,-0.0036169825890527,0.0019396098963896
2008-01-08,0.023196004071751,-0.0069397031773142,0.0735458696857503
2008-01-09,-0.0207389333692337,0.0070799722593494,-0.0411251739304924
2008-01-10,-0.0190711787776669,-0.0073996423041624,-0.0219906043752926
2008-01-11,-0.0036190268476039,-0.0103565640869101,0.0129698519389
2008-01-14,0.0064045647355673,0.0152813361367601,-0.0297956064624749
2008-01-15,0.0102234886675124,-0.0394241385782084,0.0195581819174066
2008-01-16,0.0077693476310946,-0.0272164137862469,0.0456472039880724
2008-01-17,0.0156400577705546,-0.0151819574842597,0.1602173648198827
2008-01-18,0.0047831547816972,-0.0019471251216892,-0.0281624627133699
2008-01-21,-0.0002503405853335,0.0017648829615145,0.0122491685020129
2008-01-22,0.0084406039251282,-0.0079011411350348,0.1428644311659047
2008-01-23,-0.0262692936315296,0.0025814603183366,-0.0453717958109106
2008-01-24,0.002934853786195,0.0301745531450845,-0.0303225266492923
2008-01-25,0.0323325345994463,-0.0101626478021226,0.054112646897058
2008-01-28,-0.010406836779683,0.0174210257232104,-0.0343694835888935
2008-01-29,-0.0011905287638277,0.0096615285876313,-0.0102787010444911
2008-01-30,0.0148850751504424,-0.0103950640864221,0.0153039954486764
2008-01-31,0.0042246483847904,-0.015023618838522,-0.0479272511519019
2008-02-01,-0.0463001296106795,0.0121394428747264,-0.0869151825739515
2008-02-04,0.0080205568255361,0.0111071037218519,0.0715191303842884
2008-02-05,0.0116341070672947,-0.0301122254396101,0.0830102928817457
2008-02-06,-0.0022602952828572,-0.0091201936193482,0.0324288460684867
2008-02-07,-0.0050628288871692,0.0139586066897467,-0.0379235269654888
2008-02-08,0.0266814557655061,0.0169099302905935,0.0162287187175724
2008-02-11,-0.0015372072016158,0.0239043257794604,-0.0104112066848196
2008-02-12,-0.0052227151422383,-0.0070593438655698,-0.0444406068200924
2008-02-13,-0.0111473702182022,0.0155030277286216,-0.0581861606373311
2008-02-14,0.0255205382727652,-0.0057240103652243,0.0200486532658224
2008-02-15,-0.0060334548542033,-0.001723763774015,-0.0239267095232074
2008-02-18,0.0002885648148529,-0.0007146894509802,-0.0047568839450815
2008-02-19,0.0158543493421299,0.0350491529209631,0.0182241692367604
2008-02-20,-0.0086599785307689,0.004632192530609,-0.049628759670605
2008-02-21,-0.0020516736143106,-0.0244566975182779,0.0232793353202059
2008-02-22,0.001073111662024,0.0045606868642172,-0.0459292466898532
2008-02-25,-0.0124993922720555,0.0208732615966291,-0.0499049614280994
2008-02-26,0.007389793272126,0.0081609324336458,-0.0595257456836464
2008-02-27,-0.0028625735707218,-0.0097840268620662,0.0229131049669457
2008-02-28,0.0128260880435107,0.0211149105034589,0.028003951398245
2008-02-29,0.0139042024543061,-0.0168701195245261,0.1158722191313909
2008-03-03,-0.005294543290309,0.0118294066420736,-0.0038650872266763
2008-03-04,-0.0141709692034564,-0.0233073212072886,-0.0247863991591065
2008-03-05,0.0239214220144927,0.0197200477527933,-0.0350665367158145
2008-03-06,0.0213239769650317,-0.0039691736822531,0.1116654865217763
2008-03-07,0.0187399260655583,-0.0271118237724108,0.0058330310351325
2008-03-10,0.0243884052272613,-0.0017144639521867,0.0735254037980617
2008-03-11,-0.0241719905768431,0.0360912064344049,-0.0965807817680985
2008-03-12,0.0256053803666081,-0.0175428317249555,0.0337530639870817
2008-03-13,-0.0006533736843528,0.0175107849778162,0.0067252912665531
2008-03-14,-0.0028624380541978,0.0014687970615671,0.1365669061174434
2008-03-17,-0.0174632946378426,-0.0284560528596529,0.0487018896609615
2008-03-18,0.0112994954844901,0.0125022861718896,-0.2071926202275972
2008-03-19,-0.0038411051267115,-0.0424003848151525,0.1416636612786979
2008-03-20,-0.0032251918161869,-0.0110178125396834,-0.1058031139988244
2008-03-21,0.0002007997585275,-0.0003108712439812,-0.0019873122347687
2008-03-24,-0.0169880115874022,0.0121179692086675,-0.0358092714491146
2008-03-25,0.0001907096030575,0.0092127221483526,-0.0048676778731361
2008-03-26,0.0168016284616772,0.0228899748248835,0.0098161106098445
2008-03-27,0.0177591253861138,-0.0116519191957285,-0.0102321960489908
2008-03-28,-0.0092954053861576,-0.0041319239263803,-0.0095304459815217
2008-03-31,-0.0403859736593897,0.0078939914192249,-0.0071107907958976
2008-04-01,-0.0112021274969764,0.0003861380246486,-0.1247350882751809
2008-04-02,0.0242336038694049,0.0166369558601647,0.0194558787754333
2008-04-03,-0.0129700369141174,-0.0003722834988854,-0.0185236151653551
2008-04-04,0.0182691403597528,0.0019947482029775,-0.0422901502243846
2008-04-07,0.0176729157225199,0.0034836422169086,-0.0122446674444791
2008-04-08,-0.015431001872001,0.0093947792185642,-0.0126406986699301
2008-04-09,0.0181959081583038,0.0034461437877082,0.0107059076938808
2008-04-10,0.0004660638468872,-0.00830326050021,-0.0437286841079377
2008-04-11,0.0140403154787406,-0.0059429466236074,0.0560472548918824
2008-04-14,-0.0073750495278446,0.0245000205893504,0.0124373148724253
2008-04-15,0.0133322732122448,-0.0014295801950096,-0.0458999037372042
2008-04-16,-0.0118558447805381,0.0174207238944326,-0.1088700493594698
2008-04-17,-0.0006031814644746,-0.0039210485692587,-0.020917877557129
2008-04-18,0.0026419552948654,0.0116206653637148,-0.024326813125562
2008-04-21,-0.004089991686306,0.0121485617819981,0.0059609308401979
2008-04-22,0.0127130404863229,0.0016688823744044,0.0083464997601452
2008-04-23,0.0115889060618172,-0.0132188414401426,-0.0367873936701565
2008-04-24,0.0023582657100324,-0.0293321196696474,-0.0188345270149347
2008-04-25,0.0079021456374818,0.0093219657486605,-0.0325882625574549
2008-04-28,0.002535726783068,0.0005804170435909,-0.0074516156026777
2008-04-29,-0.0121516062596839,-0.0197016537999844,0.0212740517909868
2008-04-30,-0.0245013995974535,0.0104596939568646,0.021359504183567
2008-05-01,0.012188076359698,-0.0366035104239679,-0.099058406848212
2008-05-02,0.0236692957521113,0.011649208589981,-0.0482672480216219
2008-05-05,0.0179842584508339,0.0181816467737063,0.0262148527049375
2008-05-06,0.0013621179810236,0.019519616073391,-0.0453453683990067
2008-05-07,0.028647803541106,-0.0086579259090666,0.0696969926083844
2008-05-08,-0.0099454258912284,0.0169756378335878,-0.0196282338276452
2008-05-09,0.0222902905200161,-0.0024012706705194,-0.0033952783186466
2008-05-12,-0.0128609019990961,-0.0187980357467368,-0.0906474968979372
2008-05-13,-0.0024544752016658,0.0162427549331969,0.0001798554882298
2008-05-14,-0.0085783564407807,-0.0153890645174388,-0.0265014320697149
2008-05-15,-0.0006194791993693,8.705367039054356e-05,-0.0893542965061154
2008-05-16,-0.0076161103630936,0.0351244129298198,-0.004642602507097
2008-05-19,-0.0045626557086135,0.0089972397056888,0.0195708075240532
2008-05-20,0.0139093969637003,0.0134015753699836,0.0241978980848974
2008-05-21,0.0470844652013651,-0.0075643341737105,0.050700101451734
2008-05-22,-0.0044996231384177,-0.0190260041113126,-0.0294796152765133
2008-05-23,0.0186659256499797,-0.0058678651887965,0.0773545628082419
2008-05-26,-2.357509180475643e-06,0.000623881230632,0.0044236518202517
2008-05-27,-0.0203211545499467,-0.0052847534424923,0.0085711563977167
2008-05-28,0.0054276003972735,0.0171626300320774,-0.025491937359439
2008-05-29,-0.0088119137228927,-0.0348419551510728,-0.0488969971163372
2008-05-30,3.3185058608268224e-05,0.0072849926666968,-0.0204323999685992
2008-06-02,-0.0056677193044978,0.0207608181502828,0.101980185481889
2008-06-03,-0.0115467708890128,-0.0180488969317421,0.0254245318058433
2008-06-04,-0.009742631709878,-0.0101385377505043,0.0334629463358277
2008-06-05,0.0086971097809857,0.0359055755080939,-0.1023463567806496
2008-06-06,0.0842424370827221,0.0140994174272927,0.2326281826829501
2008-06-09,-0.0494795921105662,0.0287922573697442,-0.0011929203467391
2008-06-10,-0.0034543128623956,-0.0224794170451598,0.016932821410748
2008-06-11,0.0239297448859833,0.0138086655584341,0.0528908448949915
2008-06-12,0.0201271811179701,-0.0179728176243178,-0.0181422416590634
2008-06-13,-0.0133482349627066,-0.0004081950395495,-0.0839167808450305
2008-06-16,-0.0051703996834354,0.0019594596824271,-0.0109225177430493
2008-06-17,-0.0198979157750374,0.0177490656265919,0.0091721477423705
2008-06-18,0.0157211483723169,0.011468770664291,0.0524580894262695
2008-06-19,-0.0138641709800607,-0.0279357669127393,-0.0247250000085102
2008-06-20,0.0247503671716737,0.0020216165194403,0.0604020986754189
2008-06-23,-0.0211898113673377,0.0382908470162653,-0.0031570069128074
2008-06-24,0.0187216580527754,-0.0197967228473856,-0.0043516129702765
2008-06-25,-0.0110142920938639,-0.0117818372593309,-0.054731434938036
2008-06-26,0.0418403425849789,0.0106116088845984,0.1227016307760953
2008-06-27,-0.0026568949579128,0.0070534285071016,-0.0114869283165322
2008-06-30,-0.0147154495117484,0.0180721938292711,0.0280841860633342
2008-07-01,0.0031412817994852,0.0034373622701228,-0.0049027049834931
2008-07-02,0.0453006609172876,-0.0164278365730913,0.0975343839845062
2008-07-03,0.0248658823908572,-0.0195390352003062,-0.0320289797203195
2008-07-04,-0.0001128559837854,0.001132298791782,0.0079106141958497
2008-07-07,-0.0114602201880763,-0.0186226924337307,0.0466852082441779
2008-07-08,-0.0232973101541294,-0.0309836583838747,-0.0978871235718828
2008-07-09,0.0129885080189474,-0.0067359446005623,0.0858040118697178
2008-07-10,0.0158492181528066,0.033280554075402,0.0211305507736439
2008-07-11,0.0193905374157969,0.0054146677442783,0.0790720709204608
2008-07-14,-0.0102906595700357,0.0135674809498687,0.0480706659890208
2008-07-15,-0.0045612183029588,-0.0406718557363631,0.0164940931059383
2008-07-16,0.0020017832988177,-0.0429081686725842,-0.1152964703807325
2008-07-17,-0.0228643624873668,-0.0169158825672396,-0.0024780006797405
2008-07-18,-0.0184124987770291,0.0116870400823559,-0.0384476197831238
2008-07-21,-0.0021969127813455,0.022870184881266,-0.0451248301108004
2008-07-22,0.0050811187046174,-0.0469965974901817,-0.0905623021824012
2008-07-23,-0.0052615043646041,-0.037926066318502,-0.0063292424722021
2008-07-24,0.008434169530371,0.0098626671923714,0.0845396446184516
2008-07-25,-0.0164264028674242,-0.0008948127879437,-0.0246008517977465
2008-07-28,0.0060662469768535,0.0115603801659228,0.0525355414755114
2008-07-29,-0.0130892171987147,-0.0256242400020518,-0.0936601093533362
2008-07-30,-0.0068374212522937,0.0513290926665899,-0.0445178006968712
2008-07-31,0.0045908790594468,-0.0317718306514621,0.0692901128676944
2008-08-01,0.0024196078141003,-0.0027724729586561,-0.0179481008228206
2008-08-04,0.0066472587033401,-0.0428094562202534,0.0370614186473612
2008-08-05,-0.0271545030830812,-0.0078369920866477,-0.1046906427949837
2008-08-06,-0.0211592649286518,0.0149384671468411,-0.0521690551768566
2008-08-07,0.0152120256433608,-0.0068527212199201,0.0334190627120824
2008-08-08,-0.0252872939277559,-0.0213942688377907,-0.0297075331640221
2008-08-11,-0.0043036763549577,-0.0054171540090853,-0.0341069334666839
2008-08-12,-0.0151932682251701,0.0066339878485802,0.0417726564008823
2008-08-13,-0.0057948123013221,0.0367396909899682,0.0138222104273504
2008-08-14,0.0178380387286707,-0.027291592093096,-0.0598913465044178
2008-08-15,0.0057845510565408,-0.0254432422981612,-0.044817383865167
2008-08-18,0.0024382370018542,-0.0040968229643014,0.0597928183820587
2008-08-19,-0.0151488270631028,0.0369484029194303,0.0115955290690283
2008-08-20,-0.0101816154830229,0.0222476438120751,-0.042425978829016
2008-08-21,0.0320389202936419,0.0197631882241909,-0.0343385337508922
2008-08-22,-0.0338755052385797,-0.0317876443060825,-0.0588778318718765
2008-08-25,0.0078331877700515,0.0012411477230743,0.0983940247398298
2008-08-26,-0.0090487241345306,0.0167308428217724,-0.0233871763745316
2008-08-27,0.0033062335765949,0.0100855778266053,-0.0384315552143801
2008-08-28,-0.0036381956163799,-0.0209116659069901,-0.0218260485740819
2008-08-29,0.0008649596792665,0.0033177080807878,0.054983015131833
2008-09-01,0.000146041148763,-5.8919903223173245e-05,-0.0002593136115157
2008-09-02,-0.0106911689689339,-0.0473782516607235,0.062626971780914
2008-09-03,0.0010943062185717,-0.006884675523659,-0.0207777754286354
2008-09-04,-0.0028720629674179,-0.0057191274299442,0.1168710683550668
2008-09-05,-0.0168619167394603,-0.0084099006716692,-0.0295225854684711
2008-09-08,-0.0005802265032,-0.0085612179197413,-0.0112990279432567
2008-09-09,0.0197754102865463,-0.053819465510314,0.1226237433048138
2008-09-10,-0.0419182126840759,0.0351184464973194,-0.0238202990856907
2008-09-11,-0.0242143885899787,0.0148032468629135,0.0042974195350739
2008-09-12,-0.0273244834813047,0.041763880346595,0.0589749923519275
2008-09-15,0.0182255137772166,-0.0471951507435259,0.2230204376828175
2008-09-16,-0.0852182005874941,0.0388891827071132,-0.0170296585899513
2008-09-17,0.0708226857041007,0.0079730082458057,0.2000589311650293
2008-09-18,-0.0165662153242437,0.0212884267803753,-0.0557070722760119
2008-09-19,-0.0041679927393114,0.0651553438860998,-0.0081474449090552
2008-09-22,0.0737151900596638,-0.0071451034415457,0.0725292979798467
2008-09-23,-0.0052912002932707,-0.0226470081987602,0.0749676444430858
2008-09-24,-0.0084871248204958,0.0041896529945577,0.008647539421694
2008-09-25,0.0042986113758879,0.016889395982691,-0.0497020009721879
2008-09-26,0.0080553996380176,-0.0169088540582977,0.0690766361597547
2008-09-29,-0.011342119799982,-0.0811159758699964,0.3120415513879724
2008-09-30,0.0032272077837542,0.0401659790588563,-0.1317107741430807
2008-10-01,-0.0177462006129786,-0.0119990007578276,0.0314699527639407
2008-10-02,-0.0116947025161822,-0.0371511153039072,0.1479970452872118
2008-10-03,0.0049195455028248,-0.0082530193349111,0.0258101539658565
2008-10-06,-0.0391540902475869,-0.0308278394163075,0.1678757520046548
2008-10-07,0.0521502435310647,-0.0468446955270919,0.0656652737860011
2008-10-08,-0.0207687212621037,0.0337451861564313,0.1032432929419489
2008-10-09,0.0922891215954731,-0.1347977916232814,0.1417441063158661
2008-10-10,-0.0820740739706094,-0.0225498432065047,0.1317802251552717
2008-10-13,-0.0639710191998332,0.1239678934668905,-0.1955629571925212
2008-10-14,-0.040046545005212,0.004530454237174,0.0230791845902785
2008-10-15,0.0583925977456831,-0.120040073914227,0.2467520846573048
2008-10-16,-0.0283902716996528,0.0391201467254875,0.0119533301700953
2008-10-17,-0.0355669594810338,0.0319453041367273,0.06982654168805
2008-10-20,-0.0404491521147824,0.0732808123451381,-0.2527861607860903
2008-10-21,0.0023262472269124,-0.0455466276975789,0.0066282653758235
2008-10-22,-0.0091020883197258,-0.0622148606527919,0.2749238280409696
2008-10-23,-0.0173593075360658,0.0516564818238645,-0.0008546553692795
2008-10-24,-0.0175181143863783,-0.0387153680797501,0.1757789360996824
2008-10-27,0.0380998935772784,-0.0596944011688053,0.0437443785291157
2008-10-28,-0.1203662644144244,0.120191782932691,-0.1488010593145864
2008-10-29,0.0643515924348768,0.0299658924705512,0.0558418724657588
2008-10-30,-0.058141792943508,0.0316736075507329,-0.0918931095539293
2008-10-31,0.0109812283324738,0.0140763294481907,-0.0448695251184748
2008-11-03,-0.0497162633213045,-0.0474557874892883,-0.1098179414383426
2008-11-04,0.0511393334747352,0.0439224819177179,-0.1269498450853779
2008-11-05,-0.0403620041730936,-0.0289284575059228,0.1153763145756367
2008-11-06,-0.0323105362421096,-0.040379005238652,0.1491648854456672
2008-11-07,-0.0322578158220059,0.0288560110439468,-0.1187108773245717
2008-11-10,0.0252822075579022,0.0126443000298688,0.0635154055534466
2008-11-11,-0.0374510735083906,-0.0253545271710366,0.0265934442649342
2008-11-12,2.5761218974525157e-05,-0.0734223977949816,0.082830321380842
2008-11-13,-0.080473628017503,0.0972589171015968,-0.0946745948149004
2008-11-14,0.0638732951904713,-0.0273584006783294,0.1034407153994672
2008-11-17,-0.021948684693832,-0.0135178365923143,0.0510623934921424
2008-11-18,-0.0293472467778816,0.0260867639158918,-0.0103574846256599
2008-11-19,0.0346032411445414,-0.0383028401942271,0.1020887206100645
2008-11-20,0.0233418174296616,-0.1173533740430541,0.1007948134314329
2008-11-21,-0.0539687559276156,0.0933120234243412,-0.0855773696124373
2008-11-24,0.0429751087455531,0.0543015035154158,-0.1059658914810205
2008-11-25,-0.0785311862681513,0.0069087280058842,-0.0610412218986142
2008-11-26,0.031076011866943,0.0385943730275939,-0.1088856741868761
2008-11-27,0.0005698026211067,-0.0020087004323071,-0.0136318087122187
2008-11-28,0.0044898126276965,-0.0170391656762179,-0.0057728130341923
2008-12-01,-0.0305668697760791,-0.0827784065022058,0.2040032654458151
2008-12-02,-0.0766864014614157,0.0222003784641145,-0.0757819132982427
2008-12-03,0.0007938941985885,-0.0046288468769514,-0.0360265300094823
2008-12-04,-0.0193088661964453,-0.065344894908246,0.0443719083731162
2008-12-05,-0.0754629820354102,0.0120409217356304,-0.0584960392297901
2008-12-08,0.0568974356454362,0.0393335143965934,-0.0279347670615876
2008-12-09,-0.0518947741819723,0.0101732202818414,0.0018530255924599
2008-12-10,-0.0152076507730125,0.0417210094514682,-0.0596882660920757
2008-12-11,0.115181340827221,-0.0058253614901322,-0.0075341912447711
2008-12-12,-0.0122094923731152,-0.0149879579444605,-0.0348003267741546
2008-12-15,-0.0363930287690952,-0.00064887718558,0.0355864105605262
2008-12-16,-0.0201783134342644,0.0181579737269466,-0.0849761964722403
2008-12-17,0.0275686034607605,-0.0152986752311167,-0.0602900798643131
2008-12-18,-0.0015211537646245,-0.0694712975176022,-0.0653269533173515
2008-12-19,0.0181396412751601,-0.0116335199262165,-0.0690645990158935
2008-12-22,-0.0359251300831901,-0.0343109902888171,-0.0278103025017752
2008-12-23,-0.0279399898993283,0.0010420771910574,-0.0080566498341947
2008-12-24,-0.0934417096575103,-0.0087625879543042,-0.0338390474910039
2008-12-25,0.0006344868320994,-0.0023063207290156,-0.0156730261211719
2008-12-26,0.0380741069729851,0.0085275616014755,-0.0330998918089755
2008-12-29,0.0391526778578087,0.0213087000215842,-0.0024386100561384
2008-12-30,-0.0257624630794866,0.0144721904297995,-0.0650561995426167
2008-12-31,0.1210321977794844,0.0024561175030618,-0.0551773546055194
2009-01-01,0.000679359350205,-0.0025127849023854,-0.0170890527486176
2009-01-02,-0.0067785258395871,0.0433673524662018,-0.0358824523291692
2009-01-05,0.0393804475338012,0.0205463662319008,-0.0184427515402944
2009-01-06,0.0110226907380133,0.0067852061875527,-0.0277406021699292
2009-01-07,-0.0675218466381219,-0.0281876995020755,0.1039447898413843
2009-01-08,-0.0350838002438196,0.0095457603229926,-0.0221577649048619
2009-01-09,0.0201735767537342,-0.033899310186079,0.0019008450764786
2009-01-12,-0.0061893332266333,-0.0308362447350642,0.0648702080699135
2009-01-13,0.0270354255931598,0.016697382857263,-0.0549766622913807
2009-01-14,0.0386241003714153,-0.0308184417089199,0.1248370832063386
2009-01-15,-0.0106581640193754,0.0190533606148901,0.0456222729639077
2009-01-16,0.0295015873665174,-0.0051708384275748,-0.0900651128233877
2009-01-19,9.828184608872244e-05,0.0001608267337752,0.0012478102841349
2009-01-20,-0.0306447250332695,-0.0246028807880334,0.2069759365109806
2009-01-21,-0.0114763577878973,0.0386124491457477,-0.1809746024227298
2009-01-22,0.0286806915765737,-0.0251676338288747,0.0183256028777356
2009-01-23,0.0421187244040136,0.0287784774918161,0.0008971416697515
2009-01-26,-0.0421929948705216,0.013507521896997,-0.0328527228572746
2009-01-27,-0.0698405831631852,-0.0100323374477146,-0.0800946553646222
2009-01-28,0.0085425716326797,0.016481666714516,-0.0714517336496052
2009-01-29,0.0363602029569533,-0.0272583746768213,0.0595325860877156
2009-01-30,0.0197389630352584,-0.0074103044278473,0.0451236758481597
2009-02-02,-0.0341279698006712,-0.0140391773575239,0.0143737881372864
2009-02-03,-0.0051362958230734,0.0091498992207852,-0.0549227705811864
